index	par_id	category	region	text	label	subgroup
8670	@@3767142	homeless	us	So on Tuesday , Trenton Mayor Eric Jackson joined by Mercer County Executive Brian Hughes accepted First Lady Michelle Obama 's challenge to end veteran homelessness by the end of 2015 in the capital city .	1	homelessness
8677	@@732864	homeless	za	REUTERSThe hands of a homeless man are seen as he rests inside an overcrowded shelter set up by the city hall in Bucharest as temperatures plunge to minus 16 degrees Celsius .	0	homelessness
8684	@@21664857	in-need	za	""" The Democratic Alliance is committed to creating access to housing for those in need . We believe that the process needs to be speeded up . """	0	homelessness
8685	@@8303210	in-need	au	A Brisbane woman behind a charity committed to providing women in need with personal hygiene products says no woman should ever be forced to go without .	2	homelessness
8689	@@10092632	homeless	jm	Allman Town resident Sonya Wilson ( second left ) , and one of her daughters ( fourth left ) hand out boxed lunches to a group of homeless people on King Street , downtown Kingston , on Thursday .	0	homelessness
8691	@@23094527	in-need	ke	Kenyan journalist Dennis Omondi who is in need of urgent medical aid has finally landed in India .	0	homelessness
8692	@@20650066	in-need	hk	Following the suggestion , authorities are said to be looking at the feasibility of replicating container houses in other countries and in mainland China to provide transitional housing for those in need .	0	homelessness
8695	@@24355428	in-need	in	In 2015 , Yunus joined an NGO , Shivaprabha Charitable Trust in Pune to further help farmers . He identified 50 widows who were in need of immediate help and informed the NGO . Funds were raised through The Better India campaign and farmer families received help in setting up sustainable businesses like sewing machines , goat farming and tiffin services . <h> Yunus also identifies if any of the farmers need any medical attention . Recently he helped the farmers with safety kits through them .	1	homelessness
8702	@@4933018	homeless	sg	On a single night in January this year , the number of homeless individuals in the US was 564,708 , according to The 2015 Annual Homeless Assessment Report released by The US Department of Housing and Urban Development last month .	0	homelessness
8705	@@3108815	in-need	us	So starting in 1964 and for almost a decade , the federal government poured at least some of its resources in the direction they should have been going all along : toward those who were most in need . Longstanding programs like Head Start , Legal Services , and the Job Corps were created . Medicaid was established . Poverty among seniors was significantly reduced by improvements in Social Security .	0	homelessness
8712	@@7534039	homeless	us	"Dodgeballs were flying fast and hard at Morningside College today for the 5th Annual Attack of the Killer Dodgeball Tournament fundraiser . The double elimination tournament had 18 teams playing this year to raise funds for the Community Action Agency of Siouxland 's Welcome Home Project "" . The project aims to get homeless Siouxland families off the streets and , with the aid of a family-development specialist , helps them turn their lives around ."	4	homelessness
8717	@@18395973	homeless	ke	In Tanzania ? s eastern region of Morogoro , reports cited three districts of Kilombero , Mahenge , and Malinyi as the highly affected with floods , where some places rendered people homeless and roads impassable .	0	homelessness
8719	@@1263117	homeless	za	Days earlier , 43 people were left homeless in Scottsville , Kraaifontein . Five days later another 43 people were displaced in separate fires in Strand , Lotus River and Parkwood Estate .	0	homelessness
8731	@@24332068	homeless	us	Anyone exiting the 980 freeway at 27th and West Grand arrives on a growing neighborhood -- one filled with tents and debris and nearly 100 homeless people living there .	1	homelessness
8736	@@17372377	homeless	ng	The DCP said the incident left many homeless while goods worth millions of Naira were destroyed .	0	homelessness
8737	@@14371634	in-need	ie	""" Skin needs to be perfect and not just ' I tried ' , "" Pernille explained to Cover Media . "" But really work with it . You really need to do it because if you do n't know how to do skin then it really does n't matter if you can do an eye . Nothing is going to look its best if you do n't know how to do skin . """	0	homelessness
8739	@@21128144	in-need	my	Kudos to the teenager for showing great kindness to someone in need !	3	homelessness
8743	@@23537343	homeless	ca	When Aimee Saucedo and her mother moved to Canada they were homeless for three weeks . ( W. C. Kennedy Collegiate Institute )	0	homelessness
8744	@@26143846	homeless	in	"Black grew up in the neighbourhood around the church , where he would eat Franklin 's cooking at lavish meals she provided for the community and the homeless each Thanksgiving and Christmas . "" She made the best oxtail soup , with that cornbread , and it was to die for , "" he recalled . "" It would be so much food that you would n't know what to do . """	0	homelessness
8745	@@20606258	in-need	au	John Cena has broken the celebrity philanthropy record at the Make A Wish Foundation officially giving 500 wishes to children in need !	3	homelessness
8749	@@8546721	in-need	sg	"It is also working to provide poorer countries in need of money with "" direct access "" to funds though institutions they choose , rather than routing much of the funding through large banks , as has happened with most climate finance up to now ."	0	homelessness
8756	@@24409292	in-need	au	WLSQ CEO Angela Lynch said that the organisation was incredibly grateful for the contribution of volunteers like Ms Adams , whose assistance allowed solicitors to meet with more women in need of urgent assistance to protect their personal and family 's safety .	0	homelessness
8759	@@16082768	homeless	gh	The underprivileged also benefit a great deal at this time when donations and presents are distributed to the homeless and orphanages .	4	homelessness
8768	@@50078334	homeless	au	I am writing to advise you that in doing this , the government is going to force thousands of retired and low income earners into homelessness , as it will mean that the rents will sky rocket to amounts which we can not afford to pay .	0	homelessness
8775	@@20688395	in-need	za	"Dr Graeme Codrington , expert on the future world of work and the disruptive forces that are shaping it argued that leadership development and executive training was in need of an overhaul . "" While we attempt to teach agility , adaptability and how to engage with the unknown , programmes are designed and controlled down to the smallest detail , leaving no room for exploration and discovery . """	0	homelessness
8778	@@16115645	in-need	ie	A Healthy Ireland Fund , which will partly provide support to the obesity plan , is in need of ? 25m a year to put it on a sustainable footing - but just ? 5m was allocated for 2017 .	0	homelessness
8781	@@20096350	in-need	sg	"And given the fact that this "" center "" is hopelessly unprofitable and therefore in need of state support , as well as taking into account a variety of presidential grants and other material assistance disconsolate widow and ardent activists of the "" first Russian felon on the throne "" the total amount already accounts for the full cost of the unfortunate submarine , or very close to it ."	0	homelessness
8782	@@1950321	homeless	tz	The deluge and destruction have left thirteen families homeless confirmed Mwanyanya local government Chairman , Pembe Khamis Pembe yesterday in the city .	0	homelessness
8794	@@4661554	homeless	pk	According to Japan 's Health and Labor Ministry , Japan had over 8,000 homeless people across the nation and over 20 percent of them live in Tokyo . The vast majority of the homeless are men at their 40s shunned from the labor market by the widespread age discrimination .	0	homelessness
8795	@@8972127	in-need	my	In any nation where people with disabilities are given little help by both the community and the government and are therefore unemployable and living with few options , for me to judge the way that they have found to survive , which is often begging , is a luxury for which I , who have never been truly hungry or in need , should be very , very cautious with .	3	homelessness
8797	@@21195400	in-need	ng	School for the Blind , Deaf and Dumb , Isulo , Anambra State , which parades a number of beautiful structures , is one of the schools battling with lack of facilities to meet the special educational needs of the children . According to Felix Nwaochi , President-General of Isulo Community , the school is seriously in need of water supply as many of the blind students have to fetch water from a stream to survive in the school .	3	homelessness
8805	@@282397	homeless	us	"In 1992 , Hynes ' office charged Jackson-Knight in a brutal attack : the rape and murder of a pregnant homeless woman in Coney Island . The development moved Supreme Court Justice Joseph Slavin to ask out loud in court : "" Are you going to arrest this guy for every unsolved crime in Brooklyn ? """	0	homelessness
8807	@@16804547	homeless	hk	"In its response to HKFP , the police confirmed that it has been involved in "" street management "" operations in recent months , but denied seizing any belongings of homeless people at Tung Chau Street and Nam Cheong Station ."	0	homelessness
8814	@@23891	in-need	in	Winner of The Hindu CIFF Documentary contest . S. Lokesh 's film shows us a facet of the city as vital as the clothes we wear , with a poignant narrative , for revealing a city in need of a clean-up , a focussed attempt completely in tune with the tenets of documentary-making.	0	homelessness
8825	@@2715115	homeless	hk	In an exhibition match after the tournament final -- won by the homeless team for the first time in the fundraiser 's 10-year history -- legislative council members Chung Kai Sin , Fernando Cheung and Leung Kwok Hung joined the victors to play a group of celebrities , including actor Bob Lam .	1	homelessness
8826	@@8963107	in-need	bd	Tropical Cyclone Pam , a Category 5 cyclone which struck Vanuatu last March 2015 was the worst natural disaster in the history of the Pacific archipelago nation , causing serious damage to infrastructure and leaving many communities in need of humanitarian assistance . Now that the emergency has passed , attention has turned to preparing for and surviving disasters .	0	homelessness
8829	@@14890966	in-need	in	"It was taking long because the work could be done only during non-revenue hours , DMRC spokesman Anuj Dayal said . The level of integration required to operate these gates are immense . "" The software in the train needs to be upgraded for a co-ordinated movement of opening and closing of the train doors with PSGs . The movement of commuters is also regularised during the day where the installation is in progress , "" he added ."	0	homelessness
8838	@@18300417	in-need	ph	""" I always consider this job as a gift , being a nurse is a reward and task given by God to help those who are in need . Seeing your patient recover from an illness , watching their families smile when you give them care , and hearing the first cry of a newborn are just some of the things that make my work special . It might be a heavy work but it can lighten your heart , "" she expressed ."	1	homelessness
8839	@@4675022	homeless	my	""" A vagrant even told me that he did not want to return to the streets ever again because of my movie . I mean , how much money can you pay to get a homeless person back on the right track ? """	4	homelessness
8842	@@18839590	in-need	pk	They have partnered with an NGO that conducts nutrition tests of people living in the area to ascertain needs and requirements .	0	homelessness
8844	@@4651803	in-need	bd	He said they are not always able to transfer money to family members in need , or receive remittances from their kin working abroad .	0	homelessness
8846	@@20256952	in-need	bd	""" The Secretary-General , who condemned those attacks , reiterates the importance of addressing the root causes of the violence and the responsibility of the Government of Myanmar to provide security and assistance to those in need , "" said the statement posted at UN website ."	0	homelessness
8857	@@1893516	homeless	gh	Azumah described the book , the proceeds of which would be injected into his Akuse-based Foundation , as the second chapter of his life and hinted that supporting the initiative equals to fighting illiteracy , poverty , and homelessness among children in the country .	2	homelessness
8858	@@25638721	homeless	ph	Although there is already some private-sector accommodation for homeless people , it is difficult for LGBT people to use them because most units have to be shared with people of the same sex .	0	homelessness
8861	@@17426139	in-need	my	There are currently 6.2 million people in need of assistance in Somalia , almost half of the country 's population .	0	homelessness
8864	@@21927065	in-need	my	Additionally , Bishop Kussala urged Catholics to pray for the country 's clergy , especially the dioceses still in need of bishops .	0	homelessness
8867	@@16661977	in-need	ke	According to Devolution Cabinet Secretary Mwangi Kiunjuri , hundreds of families are in need of water and relief food , urging county governments to work together with the national government to minimize the current situation .	0	homelessness
8868	@@19984433	in-need	gb	Julian Norton : Kennel problems in need of attention <h> Julian Norton	0	homelessness
8871	@@18569407	in-need	in	When in need , steal from ARGUS ( special opts division of the government ) -- this seems to be another mantra that both shows adopted . Felicity helped steal a chip from Argus and got an ally of Helix ( an organisation she was working with ) released , while The Flash broke into ARGUS to steal a piece of Dominator technology that he needed to power the Speed Force Bazooka .	0	homelessness
8877	@@16956188	homeless	gb	Check out the guitar here . 10% of the auction proceeds will go to Portland non-profit Transition Project , Inc. , which helps people who have previously experienced homelessness to transition back into housing .	1	homelessness
8878	@@14285376	homeless	us	Fifteen-week-old baby was found dead at homeless shelter	0	homelessness
8881	@@10065410	in-need	ke	"The odd thing is that the creation of these colonies was something which these great men had no doubt whatsoever was for the good of the local African communities who they believed to be much in need of the benefits of "" modern civilization "" . They expected to be remembered as great benefactors of the continent , but are everywhere now reviled as cruel racists ."	4	homelessness
8882	@@1797860	homeless	tz	Damage to housing caused by natural disasters leaves many children homeless , or living in accommodation that is overcrowded and in adequate , while some of their belonging including school uniform , shoes , books and son on are missing . Worse enough some children might find themselves orphans as their parents might be killed by the disaster . In addition , school premises are usually used as temporary settlements for disaster victims .	0	homelessness
8889	@@22544152	homeless	ie	Asked if it is time homeless levels are officially recognised as a national emergency , she said there is no point in using carefully crafted words or excuses to avoid the reality and that the scale of the situation needs to be fully acknowledged .	0	homelessness
8891	@@15935785	homeless	ng	6 years ago she lost her husband -- he died from heart disease , and since then Wood lives alone with her children and a dog . When she learnt about Michael and Cory 's terrible life problems , she realised she had to help . This woman has a big kind heart . There were 2 empty rooms in her house , so she invited the homeless to live there . Many people might consider her action as a madness but Mel says that since her husband 's death , she does n't fear anything .	1	homelessness
8893	@@20812573	homeless	jm	The 2017 hurricane season has dealt a stinging blow to several small Caribbean island nations and the southeastern United States . The death toll attributed to Hurricane Irma alone has risen to 70 , with billions of dollars in damages , even while Hurricane Maria delivered a steely punch as a category 5 monster . Many have been left homeless , and stunned - lives interrupted , businesses disrupted and overwhelmed governments in small states like Dominica , Barbuda , and Anguilla grappling with the task of relief and recovery .	1	homelessness
8899	@@23714870	in-need	my	Meanwhile in Paisley , Scotland , a Muslim shopkeeper set up a charity fridge offering free food to those in need in the hope that the practice could assist food banks that are struggling with increasing demand .	0	homelessness
8901	@@4273955	in-need	lk	""" You also get to meet a lot of people "" enthuses Kanthi . Kanthi , has not only grasped the opportunity to meet a lot of people through dancing , but has also used the chance to reach out to those in need of help . The proceeds from ' Step by step ' will be in aid of the Society for Uplift and Rehabilitation of Leprosy Patients ( SUROL ) ."	0	homelessness
8905	@@4574319	in-need	jm	""" I 'm still not able to walk on my own , "" said Jackson . "" To do therapy , I have to travel to St Ann 's Bay once per week and that is proving to be too costly . I have to be using a walker to hobble around . At first , the treatment was working wonders , but due to financial difficulties I have to discontinue the therapy . I am in need of financial assistance , as I am unable to work on my farm . """	0	homelessness
8908	@@3024331	homeless	gb	Canadian coffee giant apologises after store owner pours bucket of water over sleeping homeless man and his dog	0	homelessness
8918	@@21086519	homeless	ph	The homeless pitch in whatever money they have so Yen can cook up a feast .	0	homelessness
8919	@@20921591	in-need	ie	It turns out that griping and moaning on social media has some benefits . A new study by researchers from the London School of Economics and Political Science has found that online patient feedback , including Facebook and Twitter comments , is pretty good at pinpointing dodgy hospitals in need of inspection .	0	homelessness
8922	@@26181530	homeless	za	The team will then pack the items into Christmas boxes and hand them to homeless and less fortunate people around Krugersdorp .	3	homelessness
8928	@@30056604	in-need	bd	- Neighbours in need of a boost -	0	homelessness
8933	@@7893096	in-need	ke	Taking the case of Kisii University , a number of poolrooms have been put up around the campus due to large demand from students in need of playing the game . Campus students always define weekends as days to keep off books and stressful lectures during weekdays .	0	homelessness
8939	@@23176252	in-need	gb	In the course of the coming week , the season of Lent begins . It is a time for renewal for each one of us , a time to draw closer to the Lord so that he may pick us up and set us again on his pathway to the fullness of life . The steps we are invited to take during Lent include the three traditional Lenten practices : prayer , fasting and almsgiving . We are to make these practices a more constant part of our life and behaviour throughout these next five and a half weeks . Through daily prayer we open our hearts to the Lord ; through fasting , or self-denial , we quieten the clamour within us for self-indulgence ; in almsgiving we have a means of reaching out to those in need , giving expression to our compassion for them .	4	homelessness
8950	@@10078515	in-need	gh	""" We constantly have to face people squashing those two things together -- women , children , and real people in need , who get lumped in with armed conflict and militia groups and pirates , "" she said ."	0	homelessness
8951	@@4575528	in-need	jm	These statistics highlight the fact that , while there has been some level of improvement in the quality of life of our rural citizens , they remain vulnerable to exogenous shocks and in need of even greater assistance . In the 2009 Vision 2030 development plan , the Planning Institute of Jamaica acknowledged that there remained a strong correlation between rural poverty and a dependency on agriculture . Perhaps the key to Jamaica 's rural transformation lies in agricultural reform . If rural transformation could be accomplished , we could stymie the rapid growth of urban centres and any associated problems .	0	homelessness
8952	@@19550245	in-need	ph	Besides , any sane person who has seen the insanity that is the six years of the Aquino administration have much to be angry about . I certainly do . Then again , there is much in our history to lament and in need of correction .	0	homelessness
8955	@@4858910	homeless	gb	Reynolds spoke out after homelessness statistics from the Department for Communities and Local Government showed that 60,940 families will be spending Christmas in emergency temporary accommodation . This includes 87,420 children and marks an increase of 20% since 2010 .	0	homelessness
8956	@@15132053	in-need	sg	The Chinese healthcare reform , conceived at the beginning of the century , extended the reach of national healthcare insurance from 35% of the population in 2003 to 95% in 2011 . But despite numbers suggesting the reform 's success , the system is failing its patients -- especially those most in need of medical treatment .	0	homelessness
8962	@@26066288	homeless	bd	"Rejhumal speaking at the occassion said he was at his home along with his family when , at midnight , four armed men and two women barged into his house located newar Gulab Chowk . "" They tortured male and female family members and robbed money , gold , laptop and camera , "" alleged Rejhumal adding his family was illegally rendered homeless by the culprits ."	0	homelessness
8963	@@22155164	homeless	nz	The Salvation Army had seen an increase in homeless people coming to it for support .	0	homelessness
8970	@@4673188	homeless	my	The number of homeless people in the city had increased following the announcement by Kuala Lumpur Mayor Datuk Seri Ahmad Phesal Talib last September that City Hall ( DBKL ) would provide buildings for the homeless , said Segambut Member of Parliament Lim Lip Eng	0	homelessness
8978	@@8413923	in-need	my	Jesus begins his teaching in Matthew with the Sermon on the Mount . One group he blesses is those in need of comfort , Blessed are they who mourn , for they will be comforted ( Mt 5:4 ) .	1	homelessness
8982	@@2567299	homeless	lk	"It is hard to imagine how someone can go from having a home one day and be out on the street the next week . Many homeless start out with jobs and stable residences . But then , social and particularly money shortage , "" economic necessities "" cause a rapid and deteriorating change ."	1	homelessness
8983	@@4605140	homeless	jm	""" Initially I wanted the charity to be about helping Jamaicans on a whole , but I figured I would start where people are the worst off , which I believe are the homeless people , because they literally have nothing , but now since I have the other people on board , it is going to be more widely spread to education and general poverty , "" she said ."	4	homelessness
8984	@@22855795	in-need	lk	Good question in need of and correct answer . What level of education/qualifications all types of education ministers have in this country .	0	homelessness
8988	@@1852279	homeless	tz	Hundreds of Kimotorok villagers were left homeless in recent days after their houses were reportedly burnt down by game rangers from the reserve .	0	homelessness
8992	@@22559351	in-need	za	In a video of the event , California City Mayor Jennifer Wood thanks Tyson for his commitment to the community , saying the industry will provide medical marijuana to people in need , revenue , jobs and income for residents .	0	homelessness
8993	@@22543015	in-need	lk	Former President Mahinda Rajapaksa says that although many are in need of his image for the upcoming Local Government election , only those contesting under the symbol of the ' flower bud ' are its rightful owners .	0	homelessness
9004	@@1834832	homeless	tz	Gladness ( 35 ) is a mother of three and a resident of Tongwe village in Muheza District . She and her brood were forced to live a pastoralist-kind of life for four years because they were rendered homeless by her husband 's family following his death .	0	homelessness
9010	@@25785743	in-need	pk	The crisis of institutional distrust -- especially between elected civilians and military officials -- is a crisis borne of poor and incomplete communication between key stakeholders . The COAS and the prime minister having regular meetings did not solve the problem in 2013 , 2014 and 2015 . It will not suffice in 2018 or 2019 . Pakistan needs formal engagement between cabinet members and key military officials . These engagements can help deter the emergence of irritants and misunderstandings . Pakistan has plenty of people that inflame , irritate and ignite crises . It is desperately in need of those that seek to reduce irritants and misunderstandings . The responsibility for maintaining institutional harmony is a shared one . It must be fulfilled by all institutions .	0	homelessness
9015	@@21758380	homeless	sg	Tokyo police have arrested a homeless man over the beating death of a male acquaintance along the Arakawa River ( TBS News )	0	homelessness
9016	@@842151	in-need	lk	"These were the "" Jews "" that came into power in 1917 with the Bolshevik Revolution , and Lenin needed their help to topple Tsar Nicholas , the last remnant of the Romanov dynasty . They helped overthrow Tsar Nicholas because he was not friendly to the Khazar Jews . These were the Zionist Jews who set about forcing communism on Christian Russia and murdered 40 million Russians who refused to give up their land or bow down to **27;1148;TOOLONG ."	0	homelessness
9023	@@23593156	homeless	ke	""" The reconciliation is not intended to help unemployed youth get jobs and the homeless get housing . It is not intended to help struggling workers , professionals and the middle class secure their future and livelihoods , "" Miguna said ."	0	homelessness
9025	@@9214904	homeless	nz	""" I 'm f***ing livid "" said a now-homeless Block contestant Dylz , in the wake of Monday night 's revelation ."	0	homelessness
9027	@@1520516	in-need	gb	Disaster-prone : Kim and John Burton Race left their Devon home in need of some tender loving care	1	homelessness
9028	@@15788315	in-need	jm	The now-73-year-old man , who hails from Constitution Hill , St Andrew , explained that he had allowed some people to live on his premises , rent-free , because they were in need of help , but it backfired on him .	0	homelessness
9041	@@15419560	homeless	hk	A total of 300 lunch boxes will be sold daily , and Chan hopes to sell around 40,000 charity meal tickets over the next month . The profits will go towards a charity fund he established in August , which has allowed him to give out 3,000 to 4,000 free meals per month to homeless people , the elderly , the poor , and refugees .	0	homelessness
9047	@@21547563	homeless	ng	This is in a renewed effort to focus attention on the plight of the homeless , orphaned , abandoned , abused and indigent children across the African continent , a passion which Sirleaf shares with the foundation .	3	homelessness
9048	@@14088250	homeless	sg	With thousands left homeless after Italy 's earthquake , authorities are debating how to provide warmer , sturdier housing for them besides the rows of emergency blue tents set up in the Apennine Mountains , where even summer nights can get chilly .	0	homelessness
9049	@@9458482	homeless	gb	Deputy leader of Britain First Jayda Fransen has confronted a tent and been accused of ' abusing ' the homeless person inside because they were Latvian . ( Source : YouTube ) . <h> Nick Charity <h> Mansfield community champions have blasted a video that 's emerged on social media by the far-right party Britain First , showing the group ' abuse ' a homeless person from within the EU .	0	homelessness
9069	@@17703687	homeless	ie	ESB is also supporting the programme as part of the company 's Energy for Generations Fund , which disburses ? 2million each year across a range of initiatives primarily in the areas of educational disadvantage , suicide and homelessness . ESB Chief Executive Pat O'Doherty says the company seeks to empower and enrich the lives of individuals and communities across Ireland .	0	homelessness
9072	@@20703190	homeless	pk	Similarly , the Tehsil Headquarters Hospital too waits for the arrival of builders to reconstruct the hospital over a decade after it was razed to the ground by the powerful tremblor which claimed 74,500 lives , and injured over 100,000 and left 3.3 million homeless .	0	homelessness
9073	@@18451371	in-need	gh	Prof Yankah assured the students the government has taken a very bold step to restore teacher trainees ' monthly allowances . The allowance is meant to support teacher trainees to procure textbooks and learning materials that will be in need for their professional training .	0	homelessness
9079	@@4574268	homeless	jm	He argued that a city with the amount of resources as Vancouver should not have that level of homelessness .	0	homelessness
9100	@@14706567	homeless	us	SALT LAKE CITY -- Salt Lake City 's homeless issue was the topic of discussion once again at City Hall Tuesday .	0	homelessness
9105	@@7904101	in-need	sg	""" The business that we are in needs this kind of weather , especially after the monsoon season , which dampens the business , "" she said ."	0	homelessness
9106	@@26281946	homeless	ie	The number of Somalis left homeless has surged this year as thousands who had already fled war , drought and floods were forcibly evicted from mostly makeshift homes , the Norwegian Refugee Council ( NRC ) said .	0	homelessness
9116	@@1896636	in-need	tz	"There is a saying that goes "" A friend in need is a friend indeed . "" This means , a good friend is the one who rescues a friend trapped in unsolved problems ."	0	homelessness
9121	@@4779923	in-need	ca	Using broad vowels , clear diction , and skilled ornaments , perhaps at times in need of somewhat greater clarity ( they were difficult to execute at high velocity ) , her technique was nevertheless excellent throughout the aria -- particularly in her polished cadenza -- as it was throughout the entire recital . Such command of style was truly an enjoyable experience and a splendid beginning to the recital .	0	homelessness
9123	@@15756587	in-need	in	""" My father has donated blood over 60 times so far . I 've learnt that if there 's anyone who is in need of blood , surely there 's someone who can donate blood and help save a precious life . """	2	homelessness
9124	@@15229246	homeless	my	""" We are also selling ' nasi lemak ' online and the profit is used for charitable work in helping the homeless and giving free tuition to children from squatter areas and the People 's Housing Project ( PPR ) , "" she said . -- BERNAMA"	0	homelessness
9133	@@4642769	in-need	jm	"I am 25 years old . For the past few months I have n't seen my period . I gave birth to my son six months ago . My period came back and from February until now I have n't seen my period . My weight is 189 lb and my height is 5ft 2 "" . I am desperately in need of your advice as to what may be the cause of this and how best I can solve my problem ."	0	homelessness
9149	@@4696852	in-need	jm	Princess Margaret Hospital in need of ultrasound machine .... August 1 food and health fair to help buy equiptment	0	homelessness
9155	@@19237098	homeless	ng	From Lagos to Nasarawa , Kebbi , to Warri , the resultant floods which accompany annual rainfall have continued to destroy homes and valuable property . As a result of this development , thousands of Nigerians are now being rendered homeless , many roads are becoming impassable and lives are being lost . Yet our worry stems from the fact that as bad as the situation may seem today , the worst is not over .	0	homelessness
9158	@@16807088	homeless	gh	As many as 15,000 people are homeless after a huge fire engulfed an overcrowded slum in Manila , destroying thousands of homes and sending residents fleeing with their few possessions .	0	homelessness
9166	@@25805390	homeless	ke	The operation went smoothly and security was tight . But residents were homeless , distraught and said the notice given on July 3 to vacate by July 16 was too short .	0	homelessness
9169	@@19381133	in-need	ke	Nasa has assured Mr Pence the equipment was in need of a clean anyway .	0	homelessness
9195	@@10040409	homeless	tz	Mr Lupilya further said a total of 148 residents were rendered homeless as their houses were torn apart and ripped roofs blown away .	1	homelessness
9205	@@14919355	homeless	ie	A wide range of Offaly based organisations including Teach Na nOg Acorn Project , disability support services and homeless associations have benefited from the redistribution of over 34,000 kgs ( or 76,000 meals ) of surplus food from Tesco stores across Offaly since 2014 .	1	homelessness
9208	@@21498067	in-need	my	A good story can make or break a presentation , article , or conversation . In today 's noisy world , storytelling is the best way to get your message across or help anyone in need of publicity -- whether for a corporate organisation or an NGO working for the benefit of people .	0	homelessness
9211	@@3910451	in-need	us	A large UN convoy , carrying essential humanitarian supplies , reached the most affected districts of the city of Taiz and will start distributing assistance to those in need in the coming days . It is also expected that humanitarian assistance will reach Hajja , Sa'ada and other deprived Yemeni cities in the coming days .	0	homelessness
9219	@@20223262	homeless	sg	In any other state sleeping in the subway , on benches or even the middle of the streets people could be mistaken for alcoholics , drug addicts or homeless . But they have decent clothes , and carrying briefcases with documents . <h> Latest News	1	homelessness
9227	@@4517138	in-need	jm	Part of the church 's collection also goes towards a special care fund which assists families in need to finance medical bills or school fees . The pastor said that though the fund is limited , countless persons have benefited from it in the nine years it has been in operation .	0	homelessness
9230	@@1860520	homeless	tz	Heavy rains render l8 families homeless	0	homelessness
9232	@@4640995	homeless	jm	Established more than 150 years ago as the nation 's main facility to treat persons with mental illnesses , the Bellevue Hospital in east Kingston seems to be morphing into a long-care facility for the homeless .	0	homelessness
9237	@@18636397	in-need	nz	"That was more than a decade ago , and the father of three used the money to pay for rent and stay afloat until he found another job . "" We are always in need , so I used the money , "" he said in Spanish . "" We were struggling . We tried to make the money stretch . """	0	homelessness
9247	@@9359281	in-need	pk	"Rixon , 62 , is regarded as a hard taskmaster and Arthur said last week the team 's fielding was "" in need of a huge lift "" ."	0	homelessness
9255	@@10210292	in-need	gh	The healthcare centres , this paper understand , are currently in need of an estimated 4 million Ghana cedis for proper and an effective management .	0	homelessness
9256	@@19694911	homeless	ng	I rather donate to the less privilege in the church or homeless than to pour a cup of water into Nigeria sea of wealth so that the thieves can grab my little contribution .	3	homelessness
9259	@@24750544	in-need	ng	Friday 's intervention is to support those in need of forex in the agricultural , airlines , petroleum products , raw materials and machinery sectors .	0	homelessness
9269	@@10062887	in-need	za	Soccerladuma is back again with lies . Bucs are after any striker . And besides , Grobler is not a Bucs material , he 's like the ex bucs Ezenwa Otorogu . We are in need of a solid Centre back like Kwanda Mngonyama , and pair him with T Gumede.	0	homelessness
9270	@@13767406	in-need	gb	"The remarks come shortly after Yacoub El Hillo , the UN 's top humanitarian official in Syria , and regional coordinator Kevin Kennedy called for a ceasefire or weekly 48-hour "" humanitarian pauses "" to reach those in need ."	0	homelessness
9274	@@17041821	homeless	my	Lim said based on his knowledge , the oldest homeless person in PJ Old Town is 74 . Everyone has their own story why they ended in this situation . Although we are homeless , we are independent as we do some odd jobs to earn some money .	0	homelessness
9275	@@22951317	homeless	gb	"Charity workers describe Camden Council as "" one of the most progressive local authorities in London "" in tackling homelessness , but rough sleepers say they want a "" more hands on "" approach ."	1	homelessness
9280	@@25393036	in-need	bd	Akka was the epitome of simplicity often dressed in white . She shunned jewellery , wearing only a simple pair of ear studs . Her adornment was her beautiful smile , which radiated her goodness and inner peace . Akka 's compassion and caring knew no bounds . She would reach out to those in need , those who were hurting , and was able to comfort , encourage and heal.She was always ready to lend a helping hand , paying the school fees of less affluent students at Methodist College , providing a regular supply of dry rations to families who were struggling economically , all without publicity or fanfare.The daily maid who helped her with cleaning , tearfully told me that akka had given her Rs. 1000 to buy Christmas gifts for her two little boys just before she was admitted to hospital in December .	4	homelessness
9286	@@20036226	homeless	lk	All the while , communal violence was escalating . In August 1946 , the Great Calcutta Killing left some 4,000 people dead and a further 100,000 homeless .	0	homelessness
9288	@@20040673	homeless	ng	The deaths were due to wall collapses , drowning and electrocution , while thousands of homeless were lodged in government-run relief camps .	0	homelessness
9293	@@4689826	homeless	bd	They collect blood from drug addicts and homeless people who sell blood on a regular basis , and store it carelessly in unhygienic conditions . When any poor patient needs blood , they offer these secretly . Such banks do not have any government approval to operate .	0	homelessness
9295	@@4580824	in-need	jm	They are also currently in need of funding to assist with publication of educational material , particularly the Teachers ' Guide for Sickle Cell Disease and Get the Facts on Sickle Cell Disease . This could cost between $150,000 - $200,000 for the year , dependent on the number of copies .	0	homelessness
9306	@@3047792	in-need	in	""" Access to better quality education is a key driver for economic growth . To spur it , the private sector as well as the government must take steps to strengthen India 's education system which is in need of reforms . There is an urgent need to improve India 's Gross Enrolment Ratio ( GER ) across preschool and K-12 schools and also improve student retention , "" he said ."	0	homelessness
9311	@@23263532	homeless	sg	The subtly moving story Baker shot in a cheap motel along the Kissimmee Strip leading to the theme park , using some of its homeless residents as extras , topped many best-film-of-the-year lists .	0	homelessness
